ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS   
40948,Cecilia Vianello,"Coop, Catanzaro",1321,2018-02-21,Undi
40949,Costanzo Rubbia,"Mediaworld, Palermo",1099,2012-09-19,D
40950,Sylvia Paolucci,"Ikea, Genova",1220,2014-01-31,Undisput
40951,Martino Berrè,"Apple, Messina",1606,2021-04-16,Disputed
40952,Ermes Cafarchia,"Unieuro, Genova",1249,2018-05-18,Dispu
40953,Ermes Tresoldi,"Expert, Catanzaro",1301,2018-01-18,Disp
40954,Filippa Argentero,"Coop, Palermo",1446,2021-08-06,Undis
40955,Enzo Squarcione,"Amazon, Catanzaro",1865,2012-10-10,Dis
40956,Maurilio Rubbia,"Apple, Catania",1964,2017-05-24,Undisp
40957,Sandra Raurica,"Ikea, Messina",1499,2011-12-10,Undisput
40958,Enzo Emo,"Expert, Roma",1525,2011-11-28,Disputed       
40959,Rodolfo Rismondo,"Microsoft, Napoli",1376,2021-05-29,Un
40960,Ludovica Carullo,"Microsoft, Napoli",1018,2015-05-20,Di
40961,Gaetano Cociarelli,"Decathlon, Reggio Calabria",1656,20
40962,Aurora Nosiglia,"Apple, Catania",1987,2014-01-08,Disput
40963,Ermes Bersani,"Coop, Catania",1526,2021-04-27,Undispute
40964,Vincentio Vittadello,"Euronics, Torino",1964,2012-08-19
40965,Gianpaolo Emo,"Unieuro, Torino",1572,2019-12-06,Dispute
40966,Giulio Verdone,"Unieuro, Messina",1378,2012-10-26,Undis
40967,Umberto Gonzaga,"Coop, Torino",1580,2012-01-13,Disputed
40968,Alfredo Gonzaga,"Microsoft, Genova",1224,2015-01-23,Und
40969,Sandra Tresoldi,"Amazon, Reggio Calabria",1833,2012-11-
40970,Azeglio Panzera,"Microsoft, Catanzaro",1782,2013-12-27,
40971,Elena Calgari,"Expert, Genova",1061,2019-07-14,Undisput
40972,Lodovico Gelli,"Decathlon, Roma",1348,2017-09-14,Disput
40973,Loredana Piazzi,"Unieuro, Messina",1915,2014-04-15,Undi
40974,Ugo Solimena,"Amazon, Napoli",1546,2012-02-25,Undispute
40975,Sergius Piazzi,"Unieuro, Roma",1082,2012-06-09,Undisput
40976,Eva Giradello,"Unieuro, Catania",1301,2018-04-21,Undisp
40977,Nicolò Lettiere,"Unieuro, Roma",1939,2017-05-13,Undispu
40978,Salvi Parpinel,"Expert, Catania",1712,2016-09-22,Disput
40979,Aurora Paolucci,"Coop, Milano",1258,2012-08-29,Undisput
40980,Puccio Montanelli,"Expert, Genova",1229,2017-01-13,Disp
40981,Gianpaolo Casadei,"Coop, Milano",1087,2019-03-17,Disput
40982,Gian Sollima,"Mediaworld, Milano",1076,2019-09-22,Undis
40983,Laureano Beccheria,"Decathlon, Catanzaro",1173,2020-07-
40984,Lodovico Nibali,"Decathlon, Torino",1900,2017-02-08,Und
40985,Eva Pisani,"Ikea, Reggio Calabria",1831,2015-11-02,Disp
40986,Ronaldo Solimena,"Unieuro, Palermo",1731,2013-04-03,Dis
40987,Lazzaro Casadei,"Unieuro, Napoli",1240,2013-07-27,Undis
40988,Maurilio Cocci,"Mediaworld, Milano",1078,2021-08-04,Dis
40989,Mattia Ricci,"Ikea, Palermo",1271,2020-03-17,Undisputed
40990,Salvatore Tozzo,"Mediaworld, Catanzaro",1476,2015-02-19
40991,Cecilia Zoppetti,"Euronics, Catania",1336,2014-12-10,Un
40992,Gelsomina Carli,"Coop, Reggio Calabria",1076,2019-07-09
40993,Martino Argentero,"Apple, Roma",1208,2013-05-10,Undispu
40994,Mariana Stein,"Decathlon, Catania",1852,2020-02-08,Disp
40995,Romina Cocci,"Unieuro, Reggio Calabria",1918,2021-08-08
40996,Isabella Armellini,"Microsoft, Reggio Calabria",1590,20
40997,Amedeo Corcos,"Amazon, Napoli",1019,2020-09-01,Disputed
40998,Gianmarco Tacchini,"Ikea, Roma",1471,2013-08-28,Undispu
40999,Fulvio Stucchi,"Euronics, Catanzaro",1338,2016-08-24,Di
41000,Angelica Cocci,"Coop, Torino",1654,2018-11-02,Undispute
41001,Romina Tozzo,"Expert, Catania",1777,2013-02-12,Disputed
41002,Ronaldo Argentero,"Euronics, Roma",1634,2012-02-12,Undi
41003,Ugo Bajamonti,"Euronics, Genova",1564,2016-11-14,Disput
41004,Sergius Paolucci,"Unieuro, Milano",1314,2019-04-03,Undi
41005,Lodovico Rinaldi,"Ikea, Roma",1662,2017-06-02,Disputed 
41006,Letizia Sollima,"Unieuro, Napoli",1836,2019-12-16,Dispu
41007,Elmo Savorgnan,"Amazon, Milano",1750,2015-01-02,Dispute
41008,Ermes Natta,"Amazon, Milano",1209,2017-07-17,Disputed  
41009,Carlo Calgari,"Decathlon, Reggio Calabria",1534,2018-01
41010,Sandra Sgalambro,"Euronics, Milano",1608,2020-01-15,Und
41011,Pierpaolo Calgari,"Euronics, Catanzaro",1076,2017-02-10
41012,Umberto Gigli,"Amazon, Napoli",1558,2014-09-04,Disputed
41013,Ugo Nordio,"Mediaworld, Napoli",1870,2013-05-10,Undispu
41014,Annunziata Canova,"Expert, Catanzaro",1549,2012-08-06,U
41015,Cipriano Strangio,"Ikea, Catania",1692,2014-03-15,Dispu
41016,Martino Berrè,"Euronics, Genova",1069,2018-03-17,Undisp
41017,Gianluigi Tacchini,"Unieuro, Milano",1344,2012-06-09,Un
41018,Umberto Tresoldi,"Apple, Catanzaro",1752,2013-05-21,Dis
41019,Mattia Gonzaga,"Euronics, Messina",1843,2012-09-30,Undi
41020,Michelotto Pistoletto,"Expert, Torino",1593,2014-07-03,
41021,Ermenegildo Canova,"Expert, Napoli",1950,2013-06-22,Und
41022,Nicolò Bossi,"Unieuro, Genova",1621,2015-06-21,Disputed
41023,Mariana Tozzo,"Decathlon, Catania",1822,2018-02-15,Undi
41024,Lina Pisani,"Coop, Messina",1965,2018-12-18,Disputed   
41025,Sante Zoppetti,"Microsoft, Catanzaro",1326,2011-09-10,D
41026,Laureano Chinnici,"Unieuro, Napoli",1618,2012-01-13,Und
41027,Silvestro Solimena,"Amazon, Catanzaro",1410,2014-05-26,
41028,Eva Antonelli,"Microsoft, Milano",1170,2015-08-29,Undis
41029,Silvestro Fracci,"Decathlon, Catanzaro",1104,2014-05-11
41030,Lina Cocci,"Apple, Roma",1548,2012-10-24,Disputed      
41031,Gabriella Nosiglia,"Euronics, Messina",1368,2014-02-07,
41032,Sante Balotelli,"Microsoft, Palermo",1896,2016-12-17,Un
41033,Giampaolo Donatoni,"Apple, Milano",1500,2019-05-10,Disp
41034,Gianluigi Armellini,"Mediaworld, Genova",1077,2014-02-2
41035,Luciano Camiscione,"Microsoft, Genova",1574,2016-12-28,
41036,Maurilio Bixio,"Euronics, Palermo",1072,2013-04-24,Undi
41037,Lodovico Sibilia,"Microsoft, Reggio Calabria",1618,2016
41038,Gian Capone,"Mediaworld, Milano",1708,2014-06-03,Disput
41039,Azeglio Lupo,"Apple, Genova",1838,2014-07-08,Disputed  
41040,Silvestro Sollima,"Ikea, Torino",1775,2014-06-09,Undisp
41041,Silvio Piazzi,"Euronics, Torino",1997,2020-10-22,Undisp
41042,Isabella Trentini,"Ikea, Milano",1890,2016-07-15,Disput
41043,Rodolfo Pasolini,"Apple, Napoli",1939,2011-12-17,Disput
41044,Luciano Vezzali,"Expert, Catania",1569,2019-08-28,Undis
41045,Rodolfo Canova,"Apple, Milano",1100,2020-07-19,Undisput
41046,Giulietta Crisafulli,"Amazon, Napoli",1453,2017-09-10,U
41047,Giulio Pirandello,"Apple, Catania",1588,2014-08-22,Disp
41048,Eva Rismondo,"Coop, Milano",1737,2013-05-25,Disputed   
41049,Piergiorgio Contarini,"Microsoft, Genova",1642,2019-05-
41050,Gino Vianello,"Unieuro, Roma",1163,2013-01-01,Undispute
41051,Enzo Argentero,"Unieuro, Torino",1349,2020-03-03,Disput
41052,Pierpaolo Rubbia,"Apple, Catania",1396,2014-05-22,Dispu
41053,Michelotto Tresoldi,"Mediaworld, Messina",1046,2012-12-
41054,Adele Bersani,"Apple, Milano",1584,2021-04-29,Undispute
41055,Giulio Vittadello,"Mediaworld, Catania",1554,2012-01-26
41056,Eleanora Rismondo,"Ikea, Catania",1724,2017-08-30,Dispu
41057,Adele Montanelli,"Expert, Torino",1346,2013-03-12,Undis
41058,Azeglio Zabarella,"Decathlon, Palermo",1151,2020-07-21,
41059,Luciano Zabarella,"Unieuro, Roma",1746,2011-11-04,Dispu
41060,Alfredo Balotelli,"Expert, Messina",1497,2020-09-04,Und
41061,Lodovico Trentini,"Apple, Reggio Calabria",1601,2020-04
41062,Carlo Taliercio,"Unieuro, Genova",1155,2015-11-15,Undis
41063,Germana Argentero,"Mediaworld, Catanzaro",1939,2014-06-
41064,Maurilio Tacchini,"Decathlon, Catania",1039,2014-01-26,
41065,Luciano Strangio,"Unieuro, Messina",1090,2016-06-19,Dis
41066,Silvio Bataglia,"Unieuro, Roma",1344,2013-08-20,Dispute
41067,Martino Trentini,"Decathlon, Reggio Calabria",1808,2019
41068,Ermenegildo Pace,"Ikea, Catanzaro",1648,2013-07-08,Undi
41069,Aurora Contarini,"Coop, Catania",1144,2016-02-03,Disput
41070,Angelica Cafarchia,"Euronics, Napoli",1102,2013-04-19,U
41071,Griselda Pace,"Ikea, Milano",1356,2016-05-30,Undisputed
41072,Fiorino Camiscione,"Amazon, Torino",1272,2017-07-02,Und
41073,Umberto Cociarelli,"Decathlon, Torino",1636,2012-11-13,
41074,Angelica Cocci,"Expert, Milano",1810,2015-12-08,Undispu
41075,Germana Tomasini,"Amazon, Roma",1713,2020-11-30,Undispu
41076,Osvaldo Gelli,"Amazon, Genova",1880,2020-10-24,Undisput
41077,Temistocle Traversa,"Ikea, Milano",1805,2015-05-05,Disp
41078,Filippa Spinola,"Expert, Catania",1964,2011-12-17,Dispu
41079,Etta Pirandello,"Mediaworld, Roma",1061,2015-06-06,Disp
41080,Isabella Golgi,"Expert, Catania",1254,2016-07-15,Disput
41081,Romina Renault,"Coop, Torino",1967,2014-05-17,Disputed 
41082,Liana Petrocelli,"Unieuro, Catanzaro",1971,2015-04-06,D
41083,Camilla Sollima,"Amazon, Messina",1754,2018-07-13,Undis
41084,Angelica Tacchini,"Euronics, Roma",1256,2021-05-11,Undi
41085,Germana Gonzaga,"Mediaworld, Roma",1806,2014-06-01,Disp
41086,Gianluigi Pace,"Coop, Genova",1899,2019-11-03,Disputed 
41087,Mariana Bocca,"Amazon, Messina",1549,2017-11-02,Dispute
41088,Salvatore Sgalambro,"Euronics, Napoli",1913,2012-11-07,
41089,Piergiorgio Contarini,"Expert, Genova",1349,2018-09-07,
41090,Liana Pacillo,"Coop, Messina",1498,2019-02-21,Disputed 
41091,Sergius Squarcione,"Mediaworld, Torino",1499,2017-04-06
41092,Sergius Casadei,"Amazon, Messina",1780,2017-02-24,Undis
41093,Gianluigi Tanzini,"Apple, Catania",1336,2015-01-21,Undi
41094,Giampaolo Bataglia,"Amazon, Torino",1030,2016-06-01,Und
41095,Gelsomina Savorgnan,"Apple, Palermo",1182,2015-06-19,Di
41096,Bianca Petrocelli,"Apple, Catanzaro",1953,2011-10-21,Di
41097,Maurilio Corcos,"Apple, Catania",1059,2020-08-23,Disput
41098,Adele Spinola,"Mediaworld, Napoli",1541,2019-03-22,Disp
41099,Griselda Gigli,"Amazon, Milano",1923,2016-03-10,Undispu
41100,Sylvia Papetti,"Amazon, Messina",1736,2020-05-21,Disput
41101,Gianpaolo Pasolini,"Euronics, Napoli",1493,2020-11-05,D
41102,Amedeo Tresoldi,"Coop, Genova",1051,2018-12-08,Disputed
41103,Gabriella Gigli,"Unieuro, Genova",1659,2015-10-25,Dispu
41104,Aurora Tomasini,"Coop, Catania",1957,2015-11-18,Dispute
41105,Sergius Rinaldi,"Expert, Palermo",1031,2012-01-01,Dispu
41106,Elmo Gigli,"Microsoft, Catanzaro",1036,2015-03-16,Dispu
41107,Umberto Spinola,"Mediaworld, Catanzaro",1770,2020-11-30
41108,Letizia Panzera,"Ikea, Catanzaro",1870,2013-10-22,Dispu
41109,Gianpaolo Bataglia,"Euronics, Messina",1087,2018-07-29,
41110,Liana Tacchini,"Expert, Catania",1456,2019-08-24,Undisp
41111,Fulvio Bixio,"Mediaworld, Catanzaro",1636,2012-12-21,Di
41112,Martino Nosiglia,"Decathlon, Reggio Calabria",1545,2015
41113,Ugo Cocci,"Expert, Torino",1778,2014-01-20,Undisputed  
41114,Alfredo Fracci,"Ikea, Reggio Calabria",1639,2014-01-24,
41115,Fulvio Bajamonti,"Unieuro, Milano",1854,2016-08-23,Undi
41116,Camillo Lettiere,"Mediaworld, Roma",1926,2016-03-22,Und
41117,Mattia Ricci,"Coop, Torino",1111,2016-11-27,Disputed   
41118,Lucrezia Bombieri,"Euronics, Messina",1801,2015-04-04,U
41119,Enzo Giannotti,"Microsoft, Messina",1068,2013-11-05,Und
41120,Angelica Gonzaga,"Ikea, Milano",1952,2019-04-04,Dispute
41121,Gelsomina Contarini,"Amazon, Napoli",1367,2021-05-22,Un
41122,Paulina Tacchini,"Microsoft, Milano",1245,2013-04-23,Un
41123,Sandra Rubbia,"Unieuro, Catanzaro",1226,2019-07-05,Disp
41124,Liana Cociarelli,"Unieuro, Messina",1314,2012-12-25,Dis
41125,Sergius Montanelli,"Microsoft, Palermo",1138,2016-10-03
41126,Filippa Camiscione,"Unieuro, Milano",1215,2021-08-03,Un
41127,Griselda Strangio,"Amazon, Roma",1833,2021-03-05,Undisp
41128,Ronaldo Piazzi,"Microsoft, Messina",1798,2020-03-05,Und
41129,Gianni Pisani,"Apple, Torino",1389,2016-06-13,Disputed 
41130,Mattia Capone,"Coop, Catania",1594,2013-08-05,Undispute
41131,Isabella Trentini,"Ikea, Genova",1543,2021-03-01,Disput
41132,Loredana Bocca,"Amazon, Roma",1061,2018-04-21,Undispute
41133,Carlo Solimena,"Unieuro, Genova",1700,2017-02-18,Disput
41134,Giada Cafarchia,"Decathlon, Genova",1718,2018-08-07,Dis
41135,Mariana Gonzaga,"Euronics, Reggio Calabria",1606,2018-0
41136,Luciano Carullo,"Expert, Milano",1709,2018-03-08,Disput
41137,Cecilia Alboni,"Amazon, Roma",1087,2012-08-18,Undispute
41138,Rodolfo Vittadello,"Apple, Roma",1268,2018-07-07,Disput
41139,Nino Pace,"Coop, Napoli",1783,2013-11-23,Undisputed    
41140,Liana Zabarella,"Coop, Roma",1249,2012-08-05,Disputed  
41141,Aurora Nosiglia,"Ikea, Palermo",1450,2015-11-04,Undispu
41142,Adelasia Fracci,"Unieuro, Milano",1071,2013-12-13,Dispu
41143,Alfredo Bataglia,"Mediaworld, Torino",1426,2021-02-14,U
41144,Rodolfo Solimena,"Apple, Roma",1876,2011-11-13,Disputed
41145,Alessia Fracci,"Amazon, Palermo",1106,2014-07-08,Undisp
41146,Piergiorgio Beccheria,"Euronics, Reggio Calabria",1160,
41147,Loredana Antonelli,"Amazon, Palermo",1416,2016-09-03,Di
41148,Antonello Tomasini,"Mediaworld, Torino",1346,2014-10-13
41149,Liberto Nordio,"Coop, Torino",1914,2019-10-18,Disputed 
41150,Laureano Solimena,"Coop, Milano",1283,2017-01-23,Disput
41151,Pierpaolo Casadei,"Euronics, Milano",1038,2017-08-12,Un
41152,Gianpaolo Balbi,"Apple, Catania",1367,2019-07-11,Disput
41153,Alfredo Berrè,"Amazon, Messina",1367,2016-07-03,Dispute
41154,Ludovica Smirnoff,"Coop, Torino",1739,2013-11-20,Undisp
41155,Isabella Fracci,"Mediaworld, Torino",1526,2020-01-02,Un
41156,Martino Bataglia,"Mediaworld, Reggio Calabria",1866,202
41157,Michelotto Rismondo,"Ikea, Reggio Calabria",1253,2016-0
41158,Adamo Pacillo,"Mediaworld, Torino",1072,2017-06-06,Disp
41159,Lodovico Gonzaga,"Ikea, Napoli",1117,2014-04-19,Undispu
41160,Salvatore Renault,"Decathlon, Roma",1528,2020-10-18,Dis
41161,Salvatore Rinaldi,"Coop, Roma",1839,2013-08-21,Undisput
41162,Paulina Squarcione,"Unieuro, Milano",1593,2013-01-04,Di
41163,Elmo Bersani,"Unieuro, Roma",1177,2013-08-09,Disputed  
41164,Luigi Canova,"Decathlon, Milano",1029,2017-02-08,Disput
41165,Alfredo Sollima,"Microsoft, Palermo",1995,2013-01-24,Di
41166,Etta Solimena,"Coop, Roma",1613,2016-01-12,Disputed    
41167,Gabriella Taliercio,"Expert, Milano",1181,2013-03-22,Di
41168,Pierpaolo Tomasini,"Euronics, Torino",1917,2014-05-18,U
41169,Elena Gonzaga,"Expert, Catania",1919,2017-11-23,Undispu
41170,Eva Sollima,"Decathlon, Reggio Calabria",1726,2017-05-0
41171,Giulio Giulietti,"Mediaworld, Reggio Calabria",1610,201
41172,Sante Raurica,"Apple, Napoli",1574,2012-01-15,Undispute
41173,Salvatore Verdone,"Amazon, Genova",1237,2018-06-13,Disp
41174,Gabriella Savorgnan,"Amazon, Catanzaro",1403,2019-10-16
41175,Fiorino Squarcione,"Microsoft, Roma",1823,2020-11-28,Un
41176,Loredana Tacchini,"Coop, Catania",1577,2017-09-30,Dispu
41177,Gianluigi Crisafulli,"Apple, Catania",1196,2015-11-19,U
41178,Fulvio Tozzo,"Euronics, Catanzaro",1686,2017-03-19,Undi
41179,Camilla Beccheria,"Unieuro, Catania",1261,2012-11-25,Un
41180,Rodolfo Sollima,"Unieuro, Palermo",1350,2020-09-20,Undi
41181,Carlo Smirnoff,"Expert, Genova",1309,2012-09-20,Undispu
41182,Gianni Carullo,"Apple, Messina",1971,2014-12-29,Undispu
41183,Giulietta Raurica,"Euronics, Genova",1742,2015-01-10,Di
41184,Nicolò Zoppetti,"Euronics, Palermo",1981,2013-03-19,Und
41185,Paola Papetti,"Unieuro, Milano",1277,2020-02-09,Undispu
41186,Ermes Golgi,"Expert, Palermo",1381,2015-07-13,Undispute
41187,Elena Zabarella,"Decathlon, Catania",1966,2014-04-16,Un
41188,Giada Balotelli,"Euronics, Palermo",1360,2017-03-26,Und
41189,Liberto Lupo,"Coop, Genova",1513,2019-06-16,Disputed   
41190,Pietro Sollima,"Microsoft, Palermo",1150,2013-03-31,Und
41191,Pierpaolo Gelli,"Mediaworld, Messina",1011,2017-03-28,U
41192,Costanzo Tresoldi,"Expert, Catania",1031,2015-02-12,Dis
41193,Gianni Ricci,"Expert, Milano",1643,2017-04-20,Disputed 
41194,Gelsomina Pausini,"Euronics, Reggio Calabria",1250,2016
41195,Vanessa Golgi,"Apple, Catania",1826,2014-08-05,Disputed
41196,Angelica Beccheria,"Amazon, Torino",1391,2012-05-14,Dis
41197,Fiorino Canova,"Amazon, Napoli",1765,2019-06-20,Dispute
41198,Mattia Pisani,"Euronics, Genova",1243,2018-08-15,Undisp
41199,Osvaldo Stucchi,"Expert, Palermo",1107,2020-03-29,Dispu
41200,Ermes Panzera,"Expert, Catanzaro",1023,2014-12-02,Undis
41201,Elmo Galuppi,"Unieuro, Palermo",1212,2021-08-18,Dispute
41202,Gianni Tacchini,"Euronics, Reggio Calabria",1535,2013-0
41203,Osvaldo Bombieri,"Ikea, Napoli",1518,2016-05-20,Undispu
41204,Gianluigi Donatoni,"Unieuro, Torino",1255,2019-09-07,Un
41205,Adelasia Vittadello,"Mediaworld, Torino",1138,2011-12-1
41206,Annunziata Argentero,"Expert, Reggio Calabria",1796,201
41207,Alfredo Giradello,"Expert, Palermo",1161,2018-08-10,Dis
41208,Gianni Beccheria,"Apple, Messina",1914,2013-10-22,Undis
41209,Luigi Giannotti,"Euronics, Catanzaro",1290,2018-02-18,D
41210,Letizia Bombieri,"Unieuro, Torino",1371,2014-07-13,Undi
41211,Piergiorgio Sollima,"Mediaworld, Roma",1166,2016-09-25,
41212,Azeglio Nibali,"Apple, Torino",1304,2012-04-26,Undisput
41213,Puccio Pasolini,"Decathlon, Messina",1742,2014-09-15,Un
41214,Sylvia Giradello,"Apple, Napoli",1623,2017-04-12,Undisp
41215,Adele Giulietti,"Amazon, Napoli",1971,2014-07-21,Undisp
41216,Lucrezia Spinola,"Unieuro, Palermo",1896,2019-12-07,Und
41217,Giampaolo Galuppi,"Coop, Reggio Calabria",1800,2014-08-
41218,Osvaldo Nordio,"Microsoft, Reggio Calabria",1267,2012-0
41219,Pier Antonelli,"Microsoft, Napoli",1079,2020-03-20,Undi
41220,Sante Sibilia,"Decathlon, Catanzaro",1601,2019-11-23,Un
41221,Ludovica Vezzali,"Ikea, Genova",1928,2020-07-25,Undispu
41222,Ermes Pacillo,"Ikea, Catania",1571,2017-12-09,Undispute
41223,Rodolfo Verdone,"Coop, Roma",1335,2011-09-17,Disputed  
41224,Umberto Stein,"Amazon, Genova",1445,2015-01-12,Undisput
41225,Camillo Emo,"Expert, Roma",1167,2014-09-10,Undisputed  
41226,Nicolò Bersani,"Ikea, Catanzaro",1364,2021-09-03,Disput
41227,Gino Strangio,"Amazon, Roma",1633,2012-08-23,Disputed  
41228,Osvaldo Nibali,"Euronics, Messina",1316,2013-10-12,Disp
41229,Mariana Gigli,"Unieuro, Catania",1222,2018-12-30,Disput
41230,Ronaldo Montanelli,"Microsoft, Catania",1644,2015-06-27
41231,Puccio Capone,"Microsoft, Palermo",1559,2018-05-21,Disp
41232,Eleanora Lettiere,"Unieuro, Roma",1441,2013-06-02,Dispu
41233,Gian Crisafulli,"Euronics, Milano",1414,2019-04-22,Undi
41234,Adamo Giradello,"Unieuro, Palermo",1566,2016-10-11,Undi
41235,Paola Raurica,"Amazon, Reggio Calabria",1514,2019-03-30
41236,Luigi Canova,"Ikea, Messina",1791,2018-04-05,Disputed  
41237,Ugo Sibilia,"Unieuro, Messina",1788,2013-05-24,Disputed
41238,Silvio Emo,"Microsoft, Reggio Calabria",1379,2017-01-15
41239,Lodovico Verdone,"Expert, Messina",1115,2019-06-03,Undi
41240,Gian Paolucci,"Euronics, Reggio Calabria",1550,2014-07-
41241,Lazzaro Pisani,"Coop, Catanzaro",1508,2016-02-14,Disput
41242,Sergius Canova,"Expert, Catania",1111,2019-06-23,Undisp
41243,Carlo Bataglia,"Microsoft, Napoli",1315,2018-05-23,Undi
41244,Umberto Crisafulli,"Ikea, Napoli",1929,2013-11-02,Undis
41245,Temistocle Parpinel,"Expert, Catania",1626,2013-10-19,D
41246,Ermes Corcos,"Expert, Reggio Calabria",1272,2018-11-16,
41247,Fiorino Tacchini,"Expert, Torino",1284,2013-07-21,Dispu
41248,Rodolfo Emo,"Unieuro, Catanzaro",1927,2018-03-22,Disput
41249,Lodovico Verdone,"Euronics, Genova",1049,2017-07-12,Dis
41250,Ronaldo Stein,"Euronics, Milano",1541,2018-02-24,Disput
41251,Amedeo Sibilia,"Mediaworld, Milano",1746,2018-01-09,Und
41252,Mattia Giannotti,"Microsoft, Genova",1601,2015-07-31,Di
41253,Cecilia Papetti,"Expert, Reggio Calabria",1300,2020-04-
41254,Luciano Pace,"Coop, Palermo",1374,2014-01-05,Disputed  
41255,Ermes Gelli,"Mediaworld, Messina",1420,2018-01-05,Undis
41256,Adele Fracci,"Microsoft, Roma",1399,2016-02-26,Undisput
41257,Temistocle Gelli,"Ikea, Torino",1808,2018-05-16,Dispute
41258,Azeglio Bombieri,"Microsoft, Torino",1118,2021-05-30,Un
41259,Gian Cociarelli,"Apple, Messina",1595,2019-01-04,Undisp
41260,Bianca Sgalambro,"Amazon, Catanzaro",1064,2018-04-09,Un
41261,Pier Panzera,"Mediaworld, Milano",1730,2018-07-12,Undis
41262,Loredana Pasolini,"Mediaworld, Milano",1732,2015-11-11,
41263,Sandra Capone,"Ikea, Palermo",1553,2017-11-26,Disputed 
41264,Giampaolo Lupo,"Microsoft, Napoli",1664,2017-03-07,Disp
41265,Gino Verdone,"Microsoft, Messina",1805,2012-10-08,Dispu
41266,Etta Vittadello,"Apple, Palermo",1084,2015-05-29,Disput
41267,Umberto Petrocelli,"Mediaworld, Palermo",1453,2020-11-0
41268,Lodovico Tanzini,"Apple, Torino",1694,2019-09-30,Disput
41269,Pietro Emo,"Coop, Roma",1687,2017-03-29,Disputed       
41270,Sandra Balotelli,"Unieuro, Catania",1374,2018-05-28,Und
41271,Gianpaolo Sollima,"Microsoft, Catania",1627,2018-04-20,
41272,Fiorino Bajamonti,"Coop, Torino",1283,2015-08-23,Undisp
41273,Osvaldo Chinnici,"Unieuro, Messina",1161,2014-09-29,Und
41274,Eleanora Savorgnan,"Euronics, Torino",1130,2021-01-05,D
41275,Luciano Piazzi,"Ikea, Milano",1236,2014-11-01,Undispute
41276,Lucrezia Zabarella,"Mediaworld, Torino",1008,2019-02-05
41277,Eva Rubbia,"Coop, Catania",1053,2020-03-06,Disputed    
41278,Silvestro Balotelli,"Euronics, Torino",1896,2012-05-12,
41279,Paulina Fracci,"Coop, Catania",1249,2012-07-09,Undisput
41280,Gino Rismondo,"Euronics, Roma",1201,2017-10-26,Undisput
41281,Giulio Carli,"Coop, Genova",1359,2018-05-11,Disputed   
41282,Ludovica Gonzaga,"Coop, Catanzaro",1055,2013-02-27,Disp
41283,Ugo Vittadello,"Unieuro, Catania",1323,2014-02-26,Undis
41284,Vanessa Nosiglia,"Euronics, Catania",1539,2014-07-30,Un
41285,Temistocle Cafarchia,"Decathlon, Napoli",1221,2016-03-1
41286,Eleanora Tresoldi,"Microsoft, Milano",1137,2020-11-22,D
41287,Gianpaolo Strangio,"Expert, Milano",1609,2012-07-30,Dis
41288,Umberto Natta,"Euronics, Catania",1080,2014-03-03,Dispu
41289,Liberto Maffei,"Expert, Catanzaro",1822,2015-02-07,Undi
41290,Osvaldo Berrè,"Euronics, Catanzaro",1014,2019-09-14,Und
41291,Amedeo Stein,"Expert, Messina",1587,2019-02-18,Undisput
41292,Rodolfo Giradello,"Microsoft, Reggio Calabria",1861,201
41293,Alessandro Renault,"Mediaworld, Napoli",1711,2016-09-03
41294,Maurilio Gelli,"Mediaworld, Roma",1568,2013-01-07,Dispu
41295,Gino Paolucci,"Expert, Catanzaro",1614,2020-05-08,Dispu
41296,Ronaldo Corcos,"Amazon, Milano",1845,2018-10-20,Dispute
41297,Giulio Foscari,"Mediaworld, Messina",1862,2016-11-15,Di
41298,Cecilia Bixio,"Ikea, Torino",1330,2021-06-15,Undisputed
41299,Laureano Tacchini,"Expert, Napoli",1725,2017-05-08,Undi
41300,Liana Gigli,"Expert, Messina",1924,2018-10-19,Disputed 
41301,Ugo Tresoldi,"Apple, Torino",1309,2018-04-04,Undisputed
41302,Laureano Ricci,"Ikea, Catania",1819,2019-06-27,Disputed
41303,Gabriella Taliercio,"Amazon, Roma",1100,2014-09-24,Disp
41304,Mattia Emo,"Microsoft, Palermo",1616,2012-08-10,Dispute
41305,Piergiorgio Ricci,"Coop, Torino",1580,2016-05-10,Undisp
41306,Alessia Berrè,"Expert, Genova",1289,2015-03-13,Disputed
41307,Elena Bossi,"Unieuro, Torino",1578,2015-12-24,Undispute
41308,Gianni Spinola,"Ikea, Napoli",1086,2017-07-10,Disputed 
41309,Adelasia Taliercio,"Expert, Torino",1380,2014-03-05,Dis
41310,Elena Emo,"Ikea, Roma",1918,2018-02-16,Undisputed      
41311,Lodovico Zabarella,"Euronics, Torino",1839,2014-11-07,U
41312,Gianni Berrè,"Expert, Messina",1226,2014-06-22,Undisput
41313,Carlo Giannotti,"Apple, Messina",1080,2018-11-24,Disput
41314,Piergiorgio Alboni,"Expert, Palermo",1743,2014-10-13,Di
41315,Rodolfo Taliercio,"Decathlon, Catania",1684,2021-01-07,
41316,Luciano Renier,"Coop, Roma",1375,2013-07-21,Disputed   
41317,Ronaldo Raurica,"Euronics, Palermo",1372,2012-11-14,Und
41318,Fiorino Antonelli,"Ikea, Napoli",1164,2021-07-26,Disput
41319,Etta Trentini,"Expert, Catania",1624,2014-02-12,Undispu
