ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
33822,Bettina Sauli,Cilea e figli,1288,2012-02-27,Disputed
33823,Giovanna Geraci,Petruzzi-Buonauro SPA,1096,2013-06-23,Undisputed
33824,Ugolino Armellini,"Garozzo, Tomei e Innocenti e figli",1363,2016-10-04,Disputed
33825,Agostino Camuccini,Zaccagnini-Aporti s.r.l.,1237,2018-01-18,Disputed
33826,Antonino Cassarà,Nitti SPA,1453,2021-04-05,Disputed
33827,Rosa Segrè,Taccola SPA,1041,2019-07-21,Undisputed
33828,Coluccio Sandi,"Duse, Ariasso e Leonetti s.r.l.",1086,2017-06-23,Disputed
33829,Susanna Solari,Contarini-Sgalambro e figli,1318,2019-04-25,Undisputed
33830,Flora Paruta,Bocelli-Giorgetti Group,1401,2020-07-23,Disputed
33831,Berenice Solimena,Guarana-Gentileschi s.r.l.,1305,2021-05-04,Undisputed
33832,Achille Lippomano,Tartini e figli,1675,2015-12-21,Undisputed
33833,Ranieri Galilei,"Badoer, Disdero e Calgari s.r.l.",1593,2020-02-28,Disputed
33834,Donatella Angeli,"Manzoni, Tomaselli e Callegari s.r.l.",1005,2014-10-31,Undisputed
33835,Giorgia Cheda,Sbarbaro-Persico Group,1774,2011-11-14,Disputed
33836,Iolanda Mantegazza,"Bonanno, Casagrande e Lucciano s.r.l.",1906,2013-05-29,Undisputed
33837,Donatella Sagnelli,Odescalchi SPA,1625,2015-05-21,Disputed
33838,Ottavio Tropea,Totino s.r.l.,1826,2015-02-01,Disputed
33839,Licia Trupiano,Chiappetta-Donati e figli,1182,2020-03-31,Undisputed
33840,Alessia Piccinni,"Spinola, Errani e Gabrieli Group",1720,2021-09-03,Disputed
33841,Michelotto Juvara,Scandone-Camiscione SPA,1347,2018-12-27,Disputed
33842,Valerio Bataglia,"Gaito, Fantini e Boiardo SPA",1625,2012-01-24,Undisputed
33843,Temistocle Camanni,Viviani Group,1461,2017-06-26,Undisputed
33844,Donna Bragadin,Tosto e figli,1432,2016-05-13,Disputed
33845,Renata Tresoldi,Rubbia-Scalfaro e figli,1195,2016-08-28,Undisputed
33846,Ida Toselli,"Ungaretti, Pucci e Pizzo e figli",1313,2012-07-04,Disputed
33847,Susanna Rossetti,Mazzeo-Giusti SPA,1122,2016-02-05,Undisputed
33848,Santino Galilei,"Trincavelli, Montecchi e Granatelli Group",1117,2019-04-17,Undisputed
33849,Pierluigi Capecchi,Pace s.r.l.,1411,2013-07-23,Undisputed
33850,Monica Biagiotti,Zaccagnini SPA,1152,2020-04-16,Undisputed
33851,Livia Foà,"Dalla, Majorana e Barzini SPA",1487,2019-12-15,Undisputed
33852,Matilda Pausini,"Lovato, Zanazzo e Fabrizi SPA",1628,2018-02-26,Undisputed
33853,Uberto Capone,"Praga, Bramante e Pacelli Group",1662,2012-06-15,Disputed
33854,Panfilo Solari,Mascagni-Collina s.r.l.,1815,2016-09-11,Undisputed
33855,Gaetano Ariasso,Missoni Group,1794,2021-07-24,Disputed
33856,Girolamo Guidone,Gigli-Greco e figli,1030,2015-01-07,Disputed
33857,Leonardo Trevisani,"Turati, Galilei e Vidoni SPA",1740,2013-10-07,Disputed
33858,Diana Amato,Jilani-Carriera s.r.l.,1007,2019-04-30,Disputed
33859,Camillo Taliani,"Cendron, Mengolo e Giannone SPA",1433,2019-06-23,Undisputed
33860,Berenice Depero,Giannetti-Vergassola e figli,1131,2015-10-02,Undisputed
33861,Ernesto Maspero,Fioravanti-Vespucci s.r.l.,1172,2016-05-31,Undisputed
33862,Zaira Cainero,Mazzanti-Iadanza e figli,1295,2020-08-01,Undisputed
33863,Dina Ferrata,Telesio-Casalodi SPA,1528,2012-03-20,Disputed
33864,Bruno Costalonga,Chindamo-Barberini Group,1164,2014-05-15,Disputed
33865,Iolanda Juvara,"Canevascini, Satta e Pietrangeli SPA",1297,2013-01-26,Disputed
33866,Eliana Valmarana,Serao-Sgarbi Group,1691,2014-06-17,Disputed
33867,Antonino Ossola,Giannetti SPA,1993,2017-10-08,Undisputed
33868,Carla Scalera,Anguissola s.r.l.,1329,2016-04-02,Disputed
33869,Veronica Bragadin,Ortolani Group,1757,2015-04-07,Undisputed
33870,Guido Camuccini,Faggiani-Totino s.r.l.,1074,2013-06-27,Disputed
33871,Alberico Juvara,"Combi, Franzese e Gucci e figli",1784,2017-07-05,Undisputed
33872,Massimiliano Ferrabosco,Eco s.r.l.,1635,2013-05-02,Disputed
33873,Vittorio Segrè,Petrocelli Group,1959,2015-02-14,Undisputed
33874,Jacopo Caccioppoli,Ravaglioli-Vigliotti Group,1292,2012-10-24,Undisputed
33875,Valerio Valmarana,Gradenigo-Gualandi Group,1968,2019-01-02,Disputed
33876,Angelo Zamengo,"Turchetta, Gilardoni e Segrè e figli",1059,2012-06-22,Undisputed
33877,Ugolino Paruta,Niscoromni-Magnani s.r.l.,1744,2017-01-12,Disputed
33878,Livia Renzi,Pincherle SPA,1540,2012-04-17,Disputed
33879,Camilla Proietti,Aporti SPA,1125,2012-04-06,Undisputed
33880,Ronaldo Gioberti,Chinnici SPA,1204,2012-01-07,Disputed
33881,Filippa Valentino,Lucchesi-Vianello Group,1503,2017-02-16,Undisputed
33882,Cipriano Zamengo,Russo-Alfieri s.r.l.,1131,2016-10-11,Disputed
33883,Diana Pulci,Nibali e figli,1950,2015-08-17,Undisputed
33884,Severino Trupiano,Fuseli Group,1945,2020-10-17,Undisputed
33885,Donna Nitto,"Renier, Duodo e Malacarne Group",1990,2012-02-15,Undisputed
33886,Nedda Ferrazzi,"Romano, Malaparte e Cristoforetti SPA",1105,2014-04-09,Disputed
33887,Rembrandt Cassarà,Beffa SPA,1093,2011-11-04,Undisputed
33888,Iolanda Capecchi,Turchi-Abate Group,1508,2019-12-09,Undisputed
33889,Gioachino Endrizzi,Petrucci SPA,1430,2015-10-14,Disputed
33890,Torquato Casadei,Michelangeli-Bajardi s.r.l.,1006,2021-07-16,Disputed
33891,Fabia Barcella,Capone-Alighieri e figli,1903,2013-04-06,Disputed
33892,Ruggiero Foà,Fabbri Group,1892,2019-12-11,Disputed
33893,Concetta Schicchi,Russo-Alfieri s.r.l.,1754,2020-03-27,Disputed
33894,Liberto Marrone,"Modugno, Sokolov e Torricelli Group",1642,2019-10-19,Disputed
33895,Livia Stoppani,Manolesso Group,1344,2014-11-24,Undisputed
33896,Massimiliano Iannotti,"Einaudi, Rinaldi e Monte s.r.l.",1797,2016-01-19,Disputed
33897,Monica Galuppi,"Zichichi, Petrassi e Badoglio e figli",1124,2014-08-09,Disputed
33898,Carmelo Ciani,Trombetta e figli,1911,2012-04-19,Undisputed
33899,Ugolino Comencini,"Toninelli, Sauli e Dallara Group",1894,2013-03-07,Disputed
33900,Stella Tropea,"Miniati, Cicilia e Cerquiglini SPA",1791,2019-03-01,Undisputed
33901,Aria Vigorelli,Cagnotto SPA,1473,2017-04-12,Disputed
33902,Greca Scalera,Bersani Group,1921,2020-03-23,Disputed
33903,Filippa Togliatti,Celentano-Giannone e figli,1154,2019-07-12,Disputed
33904,Mario Vigorelli,Pederiva-Tozzo e figli,1173,2012-10-17,Disputed
33905,Flavia Renzi,"Bajamonti, Avogadro e Gaiatto s.r.l.",1451,2017-07-03,Disputed
33906,Riccardo Scalera,"Fermi, Riccati e Murri s.r.l.",1405,2015-06-29,Disputed
33907,Eliana Pacelli,Gadda-Ferragamo SPA,1899,2019-04-09,Disputed
33908,Amanda Interminei,"Blasi, Bombieri e Cattaneo s.r.l.",1560,2021-03-16,Disputed
33909,Bianca Scotto,Alfieri-Casadei SPA,1907,2014-11-20,Undisputed
33910,Romeo Polani,Innocenti e figli,1146,2015-03-07,Disputed
33911,Baccio Pedrazzini,Gullotta-Cerquiglini e figli,1192,2013-03-09,Disputed
33912,Antonio Valentino,"Caffarelli, Proietti e Delle SPA",1466,2016-11-23,Disputed
33913,Delfino Capone,"Beffa, Nitto e Foletti s.r.l.",1427,2016-08-10,Disputed
33914,Bruno Scarlatti,Mengolo-Miniati SPA,1714,2012-01-24,Disputed
33915,Melania Jovinelli,Armellini-Ammaniti SPA,1933,2015-12-17,Undisputed
33916,Filippa Endrizzi,"Gemito, Ortese e Versace SPA",1729,2014-03-25,Undisputed
33917,Vittorio Bragadin,Gualandi-Ughi s.r.l.,1028,2016-10-06,Disputed
33918,Claudio Marzorati,"Bianchini, Altera e Berrè e figli",1158,2013-03-15,Disputed
33919,Lamberto Fabrizi,Bernardi-Mattarella Group,1953,2016-02-26,Disputed
33920,Ugolino Conte,Tognazzi s.r.l.,1124,2015-12-31,Undisputed
33921,Ernesto Angeli,Duse SPA,1998,2017-07-27,Disputed
33922,Eugenia Argurio,Tartini s.r.l.,1182,2021-05-12,Undisputed
33923,Flavia Amato,Missoni e figli,1767,2011-09-17,Undisputed
33924,Corrado Vitturi,Tomasetti-Morandini Group,1150,2012-05-12,Undisputed
33925,Nanni Blasi,"Salata, Vigorelli e Canevascini Group",1680,2015-07-26,Undisputed
33926,Rodolfo Stoppani,Giannuzzi s.r.l.,1679,2015-10-04,Undisputed
33927,Virginia Procacci,Gabbana-Carullo e figli,1139,2017-06-29,Undisputed
33928,Claudia Pedersoli,Burcardo-Bersani SPA,1471,2013-12-18,Disputed
33929,Ermanno Fabrizi,Morrocco-Agnesi e figli,1753,2017-06-29,Disputed
33930,Martina Prada,Renier-Pascarella s.r.l.,1736,2012-05-25,Disputed
33931,Nanni Sollima,Pascarella SPA,1175,2020-06-01,Disputed
33932,Ida Donà,Fibonacci s.r.l.,1737,2019-10-20,Undisputed
33933,Ivo Baglioni,"Botticelli, Nievo e Conte Group",1791,2015-01-09,Undisputed
33934,Mariana Zito,Barillaro-Leblanc Group,1163,2018-04-28,Disputed
33935,Zaira Bertoni,Gullotta-Cerquiglini e figli,1468,2017-09-23,Undisputed
33936,Concetta Pulci,"Travia, Casellati e Condoleo Group",1581,2015-10-18,Undisputed
33937,Griselda Silvestri,Bettoni SPA,1810,2020-07-15,Disputed
33938,Achille Conti,Tasca SPA,1543,2015-03-19,Undisputed
33939,Corrado Vigorelli,Cagnin-Gravina s.r.l.,1396,2020-01-28,Disputed
33940,Diana Cassarà,Gemito SPA,1511,2014-08-19,Undisputed
33941,Romeo Sauli,"Morucci, Tebaldi e Duodo s.r.l.",1043,2018-06-07,Disputed
33942,Claudio Badoglio,Argenti-Benigni e figli,1604,2020-04-24,Undisputed
33943,Maurizio Scarlatti,"Lupo, Serlupi e Donarelli Group",1705,2018-08-08,Disputed
33944,Rodolfo Rastelli,"Pacomio, Raimondi e Fittipaldi Group",1525,2012-03-04,Undisputed
33945,Ricciotti Forza,Geraci-Iannotti SPA,1670,2018-01-25,Disputed
33946,Livia Casadei,"Trussardi, Sagnelli e Gangemi SPA",1925,2015-04-18,Undisputed
33947,Alderano Monicelli,Bernetti e figli,1829,2014-08-17,Undisputed
33948,Puccio Durante,"Trotta, Matteotti e Barillaro SPA",1396,2020-05-04,Disputed
33949,Ludovico Donini,Orlando Group,1778,2014-03-16,Undisputed
33950,Roberta Faugno,Visconti-Trupiano Group,1049,2019-08-10,Undisputed
33951,Alphons Sagnelli,Pergolesi e figli,1342,2019-03-09,Disputed
33952,Stefania Canevascini,Nordio SPA,1151,2021-06-28,Undisputed
33953,Dolores Draghi,Celentano s.r.l.,1402,2020-06-29,Disputed
33954,Serena Taliani,Contrafatto-Cocci e figli,1338,2013-04-26,Undisputed
33955,Camillo Sauli,"Greggio, Montanariello e Bernardini s.r.l.",1106,2018-09-02,Undisputed
33956,Antonio Morpurgo,"Leonardi, Solari e Norbiato SPA",1811,2014-01-14,Disputed
33957,Adriana Lamborghini,Gradenigo-Schiavone e figli,1272,2021-08-21,Disputed
33958,Riccardo Pizzo,Marcacci-Maffei Group,1904,2013-05-25,Disputed
33959,Adriano Barcaccia,Bazzi-Pucci e figli,1055,2020-07-30,Disputed
33960,Susanna Zacchia,Falloppio s.r.l.,1341,2017-08-12,Undisputed
33961,Benedetto Paruta,"Visconti, Farinelli e Brunello e figli",1305,2021-09-04,Disputed
33962,Mario Beffa,Veneziano Group,1116,2020-08-26,Disputed
33963,Rosa Gioberti,"Pisacane, Trapani e Cusano s.r.l.",1231,2013-10-30,Disputed
33964,Stefania Bodoni,"Prada, Favata e Gasperi SPA",1917,2015-08-13,Disputed
33965,Pierluigi Iannotti,Battisti-Bartoli s.r.l.,1052,2016-02-03,Disputed
33966,Fernanda Sraffa,Cabibbo Group,1740,2013-01-18,Undisputed
33967,Rosa Durante,Pirelli s.r.l.,1425,2020-07-06,Undisputed
33968,Annunziata Donà,Majewski e figli,1035,2020-01-04,Disputed
33969,Puccio Procacci,Tasso-Ferrabosco Group,1085,2015-06-02,Disputed
33970,Corrado Boaga,Cafarchia-Siffredi s.r.l.,1220,2015-09-09,Undisputed
33971,Liberto Rossellini,"Finotto, Pratesi e Morandini s.r.l.",1800,2020-02-12,Disputed
33972,Simone Pedroni,Cociarelli s.r.l.,1755,2012-09-14,Undisputed
33973,Gianfrancesco Cainero,Argentero-Buonauro e figli,1140,2015-12-22,Undisputed
33974,Adele Pellico,Agostinelli-Cocci s.r.l.,1667,2016-07-01,Undisputed
33975,Guglielmo Marangoni,"Sansoni, Alfonsi e Pastine Group",1260,2019-01-28,Disputed
33976,Adriana Trupiano,Adinolfi-Priuli e figli,1789,2012-11-19,Undisputed
33977,Melania Basso,Cilibrasi-Farina SPA,1703,2018-10-01,Disputed
33978,Bianca Biagiotti,Cutrufo s.r.l.,1128,2020-01-03,Disputed
33979,Donna Tron,Palmisano SPA,1183,2011-11-05,Disputed
33980,Aldo Segrè,"Anguissola, Grasso e Foa e figli",1766,2018-06-19,Disputed
33981,Gelsomina Sauli,"Galiazzo, Giacometti e Mastandrea e figli",1583,2020-06-15,Disputed
33982,Margherita Segrè,"Rossini, Gramsci e Vezzali Group",1241,2016-07-18,Undisputed
33983,Alphons Sgalambro,Scalfaro SPA,1969,2013-09-02,Undisputed
33984,Martino Monicelli,"Berlusconi, Toscani e Bruno s.r.l.",1474,2012-02-26,Disputed
33985,Antonina Valentino,Calvo-Finetti e figli,1354,2021-01-03,Disputed
33986,Susanna Pizzetti,Foconi s.r.l.,1663,2019-10-11,Disputed
33987,Fernanda Gadda,Cabrini-Torricelli s.r.l.,1398,2018-10-24,Undisputed
33988,Arnulfo Crispi,"Trupiano, Calarco e Carli s.r.l.",1853,2014-10-23,Disputed
33989,Ramona Righi,"Schiavo, Beccaria e Abbagnale SPA",1358,2016-05-29,Disputed
33990,Valerio Papafava,Piovani Group,1295,2021-02-28,Undisputed
33991,Serafina Milanesi,Spinola-Torricelli e figli,1592,2017-03-26,Disputed
33992,Fabia Cociarelli,"Turchetta, Gilardoni e Segrè e figli",1902,2014-03-07,Disputed
33993,Daniele Pizzamano,Sermonti-Medici e figli,1748,2015-04-16,Undisputed
33994,Romolo Veneziano,Panicucci-Squarcione SPA,1521,2021-03-03,Undisputed
33995,Gemma Fabrizi,"Niscoromni, Bandello e Bosurgi s.r.l.",1492,2015-03-21,Disputed
33996,Margherita Gilardoni,"Rosmini, Beccaria e Schiaparelli Group",1343,2021-06-20,Disputed
33997,Maurizio Anguissola,Tomasetti-Golgi s.r.l.,1917,2012-05-11,Disputed
33998,Flavio Fabrizi,Mantegna-Balotelli e figli,1476,2014-10-11,Disputed
33999,Ferdinando Badoglio,Corcos-Bartoli Group,1222,2016-07-11,Disputed
34000,Aldo Schicchi,"Iacovelli, Soderini e Scarpa SPA",1007,2019-01-25,Disputed
34001,Ivo Valentino,Bosio SPA,1547,2016-12-25,Disputed
34002,Melania Interminelli,"Romiti, Sollima e Bignardi SPA",1240,2020-07-03,Disputed
34003,Cipriano Bodoni,"Maccanelli, Manolesso e Canali s.r.l.",1150,2019-07-15,Disputed
34004,Mirco Badoglio,Montessori-Greggio e figli,1474,2012-07-12,Undisputed
34005,Mirco Caccioppoli,Norbiato-Cocci e figli,1915,2013-01-26,Disputed
34006,Flora Pedrazzini,Garzoni SPA,1502,2019-08-11,Disputed
34007,Stella Jovinelli,Delle Group,1967,2014-03-26,Undisputed
34008,Valentina Vigorelli,Pacillo-Ottino e figli,1674,2014-12-31,Disputed
34009,Luca Chittolini,Piccinni s.r.l.,1680,2017-05-21,Undisputed
34010,Ottone Fabrizi,Querini e figli,1040,2018-02-13,Undisputed
34011,Marissa Folliero,Scotto-Sanguineti SPA,1469,2015-06-10,Disputed
34012,Torquato Corcos,"Paolucci, Roncalli e Soprano Group",1413,2020-01-06,Undisputed
34013,Rosina Berrè,"Bonatti, Porzio e Manzoni s.r.l.",1518,2020-03-24,Disputed
34014,Gaetano Pisaroni,"Tiepolo, Duse e Odescalchi Group",1719,2018-06-28,Disputed
34015,Stefano Caccioppoli,Endrizzi SPA,1714,2014-04-23,Disputed
34016,Nicola Bodoni,"Sobrero, Canetta e Comolli SPA",1709,2017-12-16,Undisputed
34017,Greca Broggini,"Papafava, Natta e Pirelli Group",1499,2015-09-07,Disputed
34018,Margherita Foa,"Pisano, Passalacqua e Bembo Group",1921,2012-08-12,Undisputed
34019,Baccio Nitto,Contrafatto-Trapani Group,1937,2014-09-17,Undisputed
34020,Greco Tresoldi,"Micca, Manzoni e Petrassi s.r.l.",1369,2018-04-02,Undisputed
34021,Claudia Bignardi,Bajamonti-Tartaglia s.r.l.,1785,2015-12-22,Undisputed
34022,Severino Toscani,"Turrini, Zacco e Giunti Group",1365,2016-01-26,Undisputed
34023,Fabia Nitto,Gritti-Iannuzzi e figli,1421,2016-08-17,Disputed
34024,Pierina Cignaroli,Benigni e figli,1123,2011-12-20,Undisputed
34025,Gianni Modigliani,"Comboni, Lucarelli e Lucchesi s.r.l.",1839,2014-07-27,Disputed
34026,Simone Marzorati,Pininfarina SPA,1011,2011-11-03,Undisputed
34027,Severino Ariasso,Comolli-Riccardi s.r.l.,1033,2020-12-25,Undisputed
34028,Donna Zacchia,"Salata, Gulotta e Pizzo SPA",1503,2015-04-16,Undisputed
34029,Veronica Milanesi,Accardo-Santi Group,1033,2014-04-05,Disputed
34030,Gelsomina Mascheroni,Cilea e figli,1988,2012-02-21,Disputed
34031,Flora Galvani,Cerquiglini SPA,1995,2017-08-01,Undisputed
34032,Eugenia Monicelli,Parini-Barcella SPA,1151,2012-06-16,Undisputed
34033,Antonina Bertoni,Grassi-Curiel e figli,1237,2021-07-15,Undisputed
34034,Rosina Bonatti,"Ferrabosco, Montanari e Offredi e figli",1410,2018-12-23,Undisputed
34035,Pomponio Traetta,Gangemi-Rinaldi e figli,1074,2014-03-21,Disputed
34036,Liberto Fabrizi,"Morgagni, Savorgnan e Petrucci s.r.l.",1895,2018-05-28,Disputed
34037,Rosaria Pedersoli,"Gaito, Maderna e Gregorio s.r.l.",1112,2013-09-22,Undisputed
34038,Ronaldo Polani,"Tomaselli, Cianciolo e Dossi Group",1068,2020-05-27,Disputed
34039,Daniele Durante,Legnante e figli,1700,2017-08-02,Disputed
34040,Stella Jovinelli,Giolitti-Tolentino SPA,1686,2015-11-29,Undisputed
34041,Valentina Bignardi,Segni-Ruggieri s.r.l.,1088,2018-04-24,Undisputed
34042,Licia Bonolis,Pucci e figli,1387,2019-10-30,Disputed
34043,Gustavo Villadicani,Moccia-Randazzo SPA,1934,2019-01-12,Undisputed
34044,Aldo Pisani,Pascarella SPA,1141,2020-03-25,Undisputed
34045,Iolanda Cassarà,Ferrara-Piovani s.r.l.,1927,2019-12-28,Undisputed
34046,Enrico Iannuzzi,"Ovadia, Trotta e Miniati Group",1085,2012-03-03,Disputed
34047,Marissa Moschino,"Parisi, Sgarbi e Catenazzi SPA",1655,2019-11-30,Disputed
34048,Stefano Siffredi,Panicucci-Monaco SPA,1514,2020-12-25,Undisputed
34049,Carmelo Valmarana,Tasca-Polizzi Group,1563,2013-03-10,Undisputed
34050,Elmo Sauli,"Troisi, Scarlatti e Bignardi s.r.l.",1494,2019-04-27,Disputed
34051,Virginia Camuccini,Sonnino-Garrone s.r.l.,1634,2012-08-21,Disputed
34052,Amleto Morrocco,"Cantimori, Trezzini e Anichini Group",1090,2012-07-24,Disputed
34053,Martina Pacelli,Bonomo s.r.l.,1300,2014-03-23,Undisputed
34054,Pierangelo Paruta,Trebbi-Sibilia s.r.l.,1476,2020-10-03,Disputed
34055,Martina Casarin,Toscanini-Turati Group,1226,2016-08-27,Disputed
34056,Adriana Valentino,Carducci Group,1018,2014-01-20,Disputed
34057,Giovanna Scaramucci,Piccio e figli,1783,2018-06-06,Undisputed
34058,Dante Farina,Gentili-Camilleri SPA,1503,2015-09-23,Undisputed
34059,Donatella Pisani,Tozzo-Marsili Group,1900,2019-11-14,Undisputed
34060,Jolanda Procacci,"Speri, Sauli e Pacetti Group",1357,2011-11-15,Disputed
34061,Alessia Valmarana,Regge-Iannelli e figli,1241,2020-09-08,Disputed
34062,Leonardo Roccabonella,Zito SPA,1210,2019-05-22,Undisputed
34063,Gioele Valmarana,"Righi, Sabbatini e Casini e figli",1682,2021-03-18,Disputed
34064,Dina Dossi,"Carfagna, Verri e Gaito Group",1692,2014-01-25,Undisputed
34065,Luchino Errani,Basso SPA,1749,2015-03-23,Undisputed
34066,Beppe Ughi,Moschino-Delle s.r.l.,1466,2014-11-29,Undisputed
34067,Pierluigi Trevisan,"Zoppetto, Baglioni e Bajamonti SPA",1151,2017-05-13,Undisputed
34068,Mario Bonolis,Fabbri s.r.l.,1217,2013-04-30,Undisputed
34069,Piersanti Pellegrini,"Verri, Roero e Casagrande s.r.l.",1425,2017-04-11,Disputed
34070,Enrico Bertolucci,"Battelli, Ricci e Renault SPA",1940,2013-01-29,Undisputed
34071,Agostino Fabrizi,Antonello e figli,1197,2015-02-02,Disputed
34072,Marisa Casale,Cavanna e figli,1318,2018-06-22,Disputed
34073,Diana Guidone,"Amaldi, Giolitti e Tamburi e figli",1016,2012-12-03,Disputed
34074,Diana Barcella,Abbagnale-Giannone Group,1007,2014-03-05,Undisputed
34075,Bianca Antonacci,"Cafarchia, Zanichelli e Vespa SPA",1096,2018-04-23,Undisputed
34076,Dina Chechi,Grifeo SPA,1071,2020-10-21,Undisputed
34077,Virginia Gilardoni,Errani s.r.l.,1002,2021-02-19,Undisputed
34078,Gioele Cheda,"Bruscantini, Pontecorvo e Sonnino Group",1533,2017-07-20,Disputed
34079,Romina Sraffa,Lucciano-Cremonesi s.r.l.,1067,2018-02-16,Undisputed
34080,Lina Saragat,Moretti-Carducci SPA,1064,2018-01-04,Undisputed
34081,Liberto Bataglia,"Abbagnale, Gozzi e Carullo e figli",1255,2015-07-06,Undisputed
34082,Sophia Guinizzelli,Armellini SPA,1689,2014-05-29,Disputed
34083,Girolamo Sollima,Bosurgi-Sgarbi e figli,1531,2013-03-04,Undisputed
34084,Donatello Draghi,Brambilla-Gargallo SPA,1841,2015-11-07,Undisputed
34085,Matilda Pausini,"Gravina, Serlupi e Giolitti s.r.l.",1156,2014-08-30,Undisputed
34086,Guido Sandi,"Beccheria, Piacentini e Paltrinieri s.r.l.",1506,2017-05-18,Undisputed
34087,Nedda Dovara,Monaco s.r.l.,1773,2012-07-20,Undisputed
34088,Nicoletta Foà,"Santoro, Pagliaro e Milanesi Group",1850,2013-09-04,Disputed
34089,Raffaele Ariasso,Papafava-Mascagni Group,1322,2016-01-31,Undisputed
34090,Vincenza Bertolucci,Udinese-Nitto SPA,1390,2017-09-19,Undisputed
34091,Gioachino Milanesi,"Esposito, Faranda e Respighi SPA",1086,2016-07-28,Disputed
34092,Bartolomeo Juvara,Cuomo SPA,1820,2016-01-08,Undisputed
34093,Stefania Tamburello,"Cantimori, Morpurgo e Alonzi Group",1538,2016-01-10,Undisputed
34094,Ruggiero Maspero,Basso SPA,1232,2013-08-16,Undisputed
34095,Diana Brunelleschi,Babati s.r.l.,1688,2013-11-16,Disputed
34096,Temistocle Filangieri,Surian-Ottino SPA,1331,2019-10-06,Disputed
34097,Jolanda Polani,"Prati, Cocci e Parpinel e figli",1787,2019-11-03,Disputed
34098,Lando Guidone,Toninelli e figli,1151,2013-08-17,Undisputed
34099,Francesco Ferrabosco,"Barzini, Zoppetti e Ferretti e figli",1949,2018-10-20,Disputed
34100,Iolanda Forza,"Emanuelli, Rapisardi e Combi s.r.l.",1219,2017-08-31,Disputed
34101,Armando Bonatti,Zanichelli e figli,1112,2019-02-28,Disputed
34102,Giorgia Carnera,"Tarchetti, Mercalli e Moccia Group",1664,2020-08-15,Undisputed
34103,Adriana Sandi,"Pavanello, Mocenigo e Montanelli s.r.l.",1116,2019-08-23,Disputed
34104,Ivo Rossellini,Aulenti e figli,1290,2021-07-29,Undisputed
34105,Antonina Saracino,"Pedroni, Camilleri e Peranda s.r.l.",1248,2015-01-28,Undisputed
34106,Zaira Saragat,"Sbarbaro, Pulci e Torricelli s.r.l.",1557,2017-06-15,Undisputed
34107,Giuseppe Moschino,Comeriato e figli,1157,2015-09-11,Disputed
34108,Gaetano Saragat,Disdero-Soranzo Group,1658,2013-09-18,Undisputed
34109,Nicoletta Donati,"Spadafora, Romano e Santoro SPA",1960,2018-05-07,Undisputed
34110,Eugenia Donati,Spinelli-Gianinazzi Group,1651,2016-09-24,Disputed
34111,Adriana Monaco,"Faranda, Gigli e Napolitano e figli",1750,2021-09-10,Disputed
34112,Giuliana Interminelli,Fanucci s.r.l.,1407,2016-07-14,Undisputed
34113,Daria Angeli,Pizzamano-Torricelli s.r.l.,1493,2017-11-05,Undisputed
34114,Rosina Armellini,"Iadanza, Tencalla e Traversa SPA",1266,2015-09-18,Disputed
34115,Adriano Faugno,Cundari s.r.l.,1202,2018-01-06,Disputed
34116,Vittorio Schicchi,Geraci-Iannotti SPA,1232,2020-03-01,Undisputed
34117,Carmelo Pausini,"Barbarigo, Pasqua e Comencini s.r.l.",1711,2013-07-21,Undisputed
34118,Clelia Ossola,"Altera, Stein e Toscani SPA",1239,2019-04-19,Disputed
34119,Clelia Amato,"Balla, Metella e Rossetti e figli",1419,2020-01-02,Undisputed
34120,Alessia Pizzo,"Cimarosa, Murri e Giannini Group",1101,2021-07-17,Disputed
34121,Gianni Errani,Pagliaro s.r.l.,1937,2012-06-06,Disputed
34122,Valentina Barcella,Bellò-Druso Group,1101,2015-03-30,Undisputed
34123,Renata Mascheroni,Montalti-Trotta e figli,1036,2020-02-17,Disputed
34124,Valentina Raurica,Bonatti-Pratesi s.r.l.,1829,2011-12-09,Undisputed
34125,Lamberto Cianciolo,Zanzi-Iacobucci Group,1195,2013-06-30,Disputed
34126,Livia Ruggeri,"Proietti, Adinolfi e Draghi SPA",1663,2013-01-14,Disputed
34127,Etta Anguissola,Mengolo-Miniati SPA,1265,2015-05-04,Undisputed
34128,Nanni Crispi,Lucciano e figli,1002,2020-01-07,Undisputed
34129,Gianmarco Badoglio,Rossini e figli,1726,2014-09-07,Disputed
34130,Monica Sommaruga,Borsellino-Antelami s.r.l.,1095,2020-07-12,Disputed
34131,Fabia Galilei,Tutino e figli,1146,2016-10-28,Disputed
34132,Enzo Milanesi,"Stoppani, Borgia e Abate s.r.l.",1486,2014-09-13,Disputed
34133,Romolo Ferrari,"Bonanno, Trincavelli e Nolcini SPA",1236,2018-01-06,Undisputed
34134,Zaira Carnera,"Mercalli, Ortolani e Traetta s.r.l.",1849,2016-09-27,Undisputed
34135,Costantino Vitturi,Ferrara-Piovani s.r.l.,1928,2019-04-28,Disputed
34136,Gianluigi Scarfoglio,"Miniati, Cicilia e Cerquiglini SPA",1958,2016-07-25,Disputed
34137,Ansaldo Raurica,"Bertolucci, Tamburini e Dibiasi e figli",1506,2017-08-04,Undisputed
34138,Alfredo Casarin,Carnera-Palombi e figli,1044,2011-10-22,Undisputed
34139,Livia Lippomano,Paolini SPA,1888,2015-07-01,Undisputed
