ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
22153,Antonio Galilei,Gigli Group,1192,2018-12-02,Undisputed
22154,Rosaria Gucci,Abate-Pacomio s.r.l.,1022,2014-04-01,Undisputed
22155,Santino Trebbi,"Trevisani, Asmundo e Tonisto SPA",1045,2019-11-25,Disputed
22156,Matilda Dandolo,Sokolov-Beffa SPA,1047,2019-11-07,Undisputed
22157,Rosina Tresoldi,"Zetticci, Carosone e Leonardi Group",1565,2015-12-15,Disputed
22158,Ranieri Comencini,Paltrinieri Group,1770,2020-06-06,Undisputed
22159,Liliana Rossellini,"Villadicani, Callegari e Gori SPA",1621,2020-01-01,Disputed
22160,Victoria Bignardi,Folliero s.r.l.,1307,2019-10-08,Undisputed
22161,Flavio Canevascini,"Collodi, Taliani e Galvani e figli",1811,2018-07-12,Disputed
22162,Benedetto Donati,Trezzini-Bottigliero e figli,1578,2017-04-26,Undisputed
22163,Giuliana Gualandi,"Milanesi, Babbo e Ligorio s.r.l.",1277,2012-09-01,Undisputed
22164,Ranieri Mezzetta,Samele Group,1444,2016-12-12,Undisputed
22165,Enrico Coardi,"Michelangeli, Lombardo e Puccini s.r.l.",1369,2017-05-20,Disputed
22166,Adriano Bragadin,Surian-Morandini SPA,1812,2017-03-22,Disputed
22167,Pierangelo Pulci,Broggini s.r.l.,1177,2014-12-12,Undisputed
22168,Ernesto Saragat,Tartini Group,1232,2020-06-10,Undisputed
22169,Severino Broggini,"Morpurgo, Mastandrea e Benigni s.r.l.",1293,2016-02-02,Undisputed
22170,Antonio Morpurgo,Cerquiglini SPA,1708,2015-08-07,Undisputed
22171,Ezio Renzi,"Tiepolo, Duse e Odescalchi Group",1257,2013-12-25,Disputed
22172,Luciana Disdero,Bosurgi-Tartaglia Group,1392,2014-02-17,Disputed
22173,Mirco Sanguineti,Cociarelli s.r.l.,1694,2019-09-04,Undisputed
22174,Gianna Romiti,Battaglia s.r.l.,1398,2017-12-01,Undisputed
22175,Lando Saragat,Pedroni-Vergassola SPA,1848,2014-08-23,Disputed
22176,Corrado Bignardi,Lombardo SPA,1423,2013-11-12,Undisputed
22177,Mirco Bragadin,Cattaneo s.r.l.,1102,2017-07-19,Undisputed
22178,Alphons Galilei,"Chinnici, Mercadante e Platini s.r.l.",1943,2016-01-18,Disputed
22179,Leonardo Pratesi,Caccianemico-Asmundo Group,1510,2017-04-29,Undisputed
22180,Eliana Chittolini,"Marconi, Asmundo e Mocenigo SPA",1113,2018-09-10,Undisputed
22181,Maria Lussu,"Benedetti, Conti e Juvara e figli",1743,2016-11-09,Undisputed
22182,Claudia Moschino,Giulietti-Crisafulli Group,1790,2015-07-21,Undisputed
22183,Concetta Redi,Castellitto-Boezio Group,1080,2018-12-10,Undisputed
22184,Adriano Majewski,"Gianetti, Cendron e Porzio SPA",1292,2014-04-29,Undisputed
22185,Vittorio Bertolucci,Tamburini-Mennea s.r.l.,1218,2019-05-21,Disputed
22186,Paola Nitto,Gori-Niscoromni SPA,1536,2014-02-18,Undisputed
22187,Melania Paruta,Draghi s.r.l.,1840,2014-05-02,Undisputed
22188,Camilla Scaramucci,Surian-Morandini SPA,1937,2012-03-21,Disputed
22189,Enrico Morpurgo,"Solari, Filangieri e Pace s.r.l.",1222,2019-02-06,Undisputed
22190,Donatella Russo,"Mascheroni, Maggioli e Rosiello e figli",1425,2020-04-05,Undisputed
22191,Mario Trebbi,Rossi e figli,1817,2015-06-01,Disputed
22192,Ottavio Sordi,Tonisto-Chigi e figli,1740,2013-08-02,Undisputed
22193,Mirco Palmisano,"Roccabonella, Guinizzelli e Saffi Group",1992,2016-09-28,Disputed
22194,Gaetano Pulci,Renier e figli,1068,2014-05-26,Disputed
22195,Gaetano Babato,Ruggeri SPA,1287,2012-10-10,Undisputed
22196,Valerio Sgalambro,Gigli Group,1226,2014-03-20,Undisputed
22197,Bruno Trotta,Cerquiglini s.r.l.,1684,2012-09-10,Disputed
22198,Martino Rossi,Scarlatti e figli,1678,2018-07-17,Disputed
22199,Arnulfo Sobrero,"Venier, Carfagna e Turci Group",1785,2011-11-19,Undisputed
22200,Simone Porcellato,Fusani e figli,1840,2020-02-09,Undisputed
22201,Matilda Carnera,Calbo e figli,1464,2013-07-26,Undisputed
22202,Michelangelo Silvestri,"Regge, Falloppio e Cundari e figli",1147,2019-03-25,Disputed
22203,Giuliana Pedrazzini,"Saracino, Salgari e Gaggini e figli",1862,2013-06-13,Undisputed
22204,Benedetto Marrone,"Asmundo, Cipolla e Romagnoli SPA",1803,2017-05-07,Undisputed
22205,Antonina Bragadin,Giunti-Campanella SPA,1637,2017-01-20,Undisputed
22206,Romina Veneziano,Caironi e figli,1515,2016-09-23,Undisputed
22207,Margherita Ruffini,Bazzi Group,1616,2012-04-24,Undisputed
22208,Barbara Fibonacci,"Morgagni, Savorgnan e Petrucci s.r.l.",1959,2014-11-03,Undisputed
22209,Bianca Giannetti,Celentano e figli,1060,2012-10-10,Undisputed
22210,Gioachino Trebbi,Brunello Group,1311,2013-09-14,Undisputed
22211,Dina Baglioni,Donati-Camilleri Group,1141,2021-01-27,Disputed
22212,Giampiero Villadicani,"Milanesi, Babbo e Ligorio s.r.l.",1521,2018-07-30,Undisputed
22213,Stefano Abba,Polesel-Bonolis e figli,1283,2019-07-26,Undisputed
22214,Panfilo Crispi,"Borromini, Martinelli e Vergerio SPA",1676,2021-04-18,Undisputed
22215,Renata Donà,Manacorda s.r.l.,1109,2014-12-12,Undisputed
22216,Flora Segrè,Gramsci-Maderno SPA,1211,2019-12-11,Disputed
22217,Eugenia Ossola,"Dallapé, Grisoni e Cesaroni SPA",1476,2019-08-22,Undisputed
22218,Martino Interminelli,"Russo, Pizzo e Castelli Group",1615,2020-10-12,Disputed
22219,Marina Russo,"Sismondi, Condoleo e Balotelli Group",1299,2020-08-19,Undisputed
22220,Gioachino Pisani,"Bajardi, Bottigliero e Federico SPA",1956,2013-06-21,Undisputed
22221,Margherita Traetta,"Cortese, Errigo e Modigliani s.r.l.",1219,2014-03-28,Disputed
22222,Livio Biagiotti,Munari s.r.l.,1486,2015-11-01,Disputed
22223,Valentina Zito,Bonanno s.r.l.,1163,2014-01-25,Disputed
22224,Carla Zito,Orsini-Sandi Group,1840,2014-01-20,Disputed
22225,Donatello Silvestri,Ovadia Group,1829,2020-07-21,Disputed
22226,Valentina Fischetti,Tozzo s.r.l.,1132,2018-10-20,Undisputed
22227,Gaetano Sgalambro,Maglio Group,1416,2013-09-15,Undisputed
22228,Francesca Barcella,"Garzoni, Zoppetti e Leonardi SPA",1480,2014-03-13,Undisputed
22229,Ida Schiaparelli,"Corcos, Bembo e Malpighi Group",1523,2012-03-30,Undisputed
22230,Serafina Morpurgo,"Luria, Gentileschi e Platini e figli",1994,2012-03-09,Undisputed
22231,Ubaldo Milanesi,Cutrufo s.r.l.,1376,2017-11-04,Undisputed
22232,Luchino Sgalambro,Mazzeo-Calvo Group,1175,2011-10-23,Undisputed
22233,Martino Bacosi,"Bonolis, Pavarotti e Lombardo e figli",1922,2013-07-17,Undisputed
22234,Dina Paruta,Onisto Group,1154,2018-12-21,Undisputed
22235,Alderano Draghi,Guglielmi e figli,1187,2016-07-06,Undisputed
22236,Eliana Cignaroli,Schiavone SPA,1044,2020-01-31,Disputed
22237,Nicoletta Pacelli,Bertoni-Monteverdi Group,1936,2014-09-25,Undisputed
22238,Lina Monduzzi,"Magnani, Letta e Jacuzzi s.r.l.",1416,2017-04-16,Disputed
22239,Filippa Cattaneo,Vecellio-Pizzo s.r.l.,1803,2012-12-21,Disputed
22240,Gioachino Interminei,Spinelli-Bonanno e figli,1955,2013-07-05,Undisputed
22241,Claudia Pietrangeli,"Rienzo, Panzera e Navone s.r.l.",1885,2013-03-19,Disputed
22242,Costantino Bertolucci,Rossi-Regge s.r.l.,1163,2019-07-31,Undisputed
22243,Carmelo Ferrabosco,"Guglielmi, Redi e Soranzo SPA",1241,2019-11-04,Disputed
22244,Achille Luxardo,Serao-Rienzo Group,1635,2014-07-14,Undisputed
22245,Valentina Capone,Galiazzo-Tommaseo Group,1572,2012-07-17,Undisputed
22246,Costanzo Prada,Missoni SPA,1386,2014-06-29,Disputed
22247,Ansaldo Conte,Mantegna-Greggio SPA,1078,2017-06-09,Undisputed
22248,Susanna Marzorati,Comolli-Innocenti e figli,1911,2021-07-05,Disputed
22249,Severino Pausini,Sansoni SPA,1404,2020-06-11,Undisputed
22250,Donna Delle,Boaga-Cerutti s.r.l.,1289,2018-08-05,Disputed
22251,Maurizio Granatelli,Piccinni e figli,1777,2013-09-23,Disputed
22252,Serena Filangieri,Avogadro-Curatoli s.r.l.,1450,2015-04-12,Disputed
22253,Enrico Solari,"Turci, Rossetti e Morpurgo Group",1803,2013-02-12,Disputed
22254,Aria Gilardoni,Scamarcio-Saracino e figli,1642,2018-06-05,Undisputed
22255,Serena Milanesi,Pagliaro Group,1707,2019-01-10,Disputed
22256,Rosa Canevascini,Zoppetti-Tolentino Group,1198,2015-08-27,Disputed
22257,Donna Gozzano,"Montecchi, Ottino e Bramante Group",1553,2019-03-12,Disputed
22258,Romeo Scarfoglio,Brunello-Boiardo s.r.l.,1335,2014-03-09,Disputed
22259,Serena Trupiano,Travaglio-Carpaccio SPA,1636,2017-04-14,Disputed
22260,Raffaello Vigorelli,Vento s.r.l.,1994,2020-11-12,Disputed
22261,Costantino Frescobaldi,Tomaselli Group,1536,2020-12-29,Undisputed
22262,Costantino Vespucci,"Tartini, Santi e Calgari s.r.l.",1328,2018-07-11,Disputed
22263,Santino Polesel,"Bonanno, Tozzi e Salieri s.r.l.",1554,2012-11-06,Undisputed
22264,Renata Traetta,Petrocelli Group,1585,2017-12-12,Disputed
22265,Nino Oscuro,Guarneri Group,1061,2014-11-21,Disputed
22266,Antonina Bragadin,Manzoni-Ferrara s.r.l.,1210,2016-11-01,Undisputed
22267,Luchino Bajamonti,Morrocco SPA,1804,2011-11-21,Disputed
22268,Diana Niscoromni,"Rosiello, Lucchesi e Maccanelli SPA",1073,2014-12-18,Disputed
22269,Liberto Tommaseo,Busoni Group,1902,2013-10-30,Undisputed
22270,Ludovico Pisani,Guidotti SPA,1534,2020-06-27,Disputed
22271,Donatella Beffa,"Iadanza, Pepe e Giradello s.r.l.",1784,2012-02-14,Disputed
22272,Gianfrancesco Scalera,Muti SPA,1588,2019-01-20,Undisputed
22273,Cipriano Boiardo,"Nicolini, Borromini e Boezio s.r.l.",1109,2012-01-31,Undisputed
22274,Uberto Ferrata,Barberini s.r.l.,1314,2019-10-22,Undisputed
22275,Giosuè Chiesa,Segni SPA,1068,2016-08-02,Undisputed
22276,Bettina Geraci,Dulbecco-Ciani e figli,1879,2018-01-14,Undisputed
22277,Nina Morpurgo,Zeffirelli-Paltrinieri e figli,1897,2018-08-10,Undisputed
22278,Annunziata Bonolis,Vecellio-Moccia Group,1282,2012-12-18,Undisputed
22279,Antonina Roccabonella,Pedroni-Vergassola SPA,1265,2013-01-11,Disputed
22280,Serena Vigorelli,Ferraris e figli,1651,2015-01-01,Disputed
22281,Fabia Seddio,Bruno-Morellato Group,1704,2016-05-11,Undisputed
22282,Giosuè Anguissola,Pozzecco SPA,1764,2019-06-07,Undisputed
22283,Giuseppe Veneziano,Vendetti-Calarco e figli,1416,2013-11-21,Disputed
22284,Gustavo Pisacane,Migliaccio Group,1022,2020-12-29,Undisputed
22285,Rosina Riccardi,Cicala s.r.l.,1467,2011-09-29,Undisputed
22286,Eugenia Zichichi,"Ferrari, Boldù e Prada SPA",1497,2016-05-16,Undisputed
22287,Puccio Biagiotti,Vergerio-Zamorani SPA,1738,2013-12-29,Undisputed
22288,Nina Paruta,"Botticelli, Grimani e Munari e figli",1116,2013-12-27,Disputed
22289,Renata Modigliani,Pizzetti Group,1147,2019-12-01,Undisputed
22290,Gioele Vitturi,Moretti-Carducci SPA,1341,2018-04-03,Undisputed
22291,Nanni Sgalambro,Faranda Group,1535,2016-08-09,Disputed
22292,Gelsomina Trebbi,"Berengario, Monte e Silvestri s.r.l.",1091,2013-10-01,Undisputed
22293,Nicoletta Sagese,"Abbagnale, Orsini e Almagià s.r.l.",1160,2018-07-24,Undisputed
22294,Rodolfo Bonolis,"Perini, Trevisan e Totino s.r.l.",1889,2018-08-20,Undisputed
22295,Roberta Aporti,"Tosto, Celentano e Serraglio e figli",1011,2012-08-10,Disputed
22296,Serena Ariasso,Giunti e figli,1621,2015-11-09,Undisputed
22297,Enrico Gioberti,"Romiti, Priuli e Florio SPA",1906,2021-01-11,Disputed
22298,Valentina Niscoromni,"Saraceno, Caruso e Romiti e figli",1478,2015-05-24,Disputed
22299,Aldo Camilleri,Pontecorvo-Cappelli Group,1479,2018-09-02,Undisputed
22300,Donatello Tamburello,Faranda Group,2000,2015-07-07,Undisputed
22301,Livia Littizzetto,Rosselli-Mantegna Group,1695,2020-07-04,Disputed
22302,Ermanno Pizzo,Cutrufo-Zamengo SPA,1054,2015-05-04,Disputed
22303,Carla Amato,"Jacuzzi, Tedesco e Morandini SPA",1604,2016-12-30,Disputed
22304,Valentina Bacosi,Farnese Group,1753,2012-07-03,Undisputed
22305,Ezio Granatelli,"Cundari, Berrè e Murialdo Group",1603,2017-11-21,Undisputed
22306,Diana Schicchi,Lovato e figli,1186,2012-07-29,Undisputed
22307,Adelmo Pisacane,Marcacci Group,1014,2014-04-09,Undisputed
22308,Stella Dellucci,Pacelli-Marini SPA,1027,2017-12-15,Disputed
22309,Milo Piccinni,Accardo-Santi Group,1317,2018-10-13,Undisputed
22310,Gianfrancesco Chittolini,"Montanelli, Farnese e Tasca Group",1455,2019-07-07,Undisputed
22311,Claudia Rastelli,Baglioni s.r.l.,1763,2017-11-09,Undisputed
22312,Teresa Scarfoglio,Finzi-Pastine Group,1608,2015-01-19,Undisputed
22313,Gioffre Scarfoglio,"Sokolov, Ludovisi e Collina SPA",1421,2018-05-24,Disputed
22314,Pierluigi Pizzo,Micca SPA,1372,2017-04-25,Undisputed
22315,Alderano Bertolucci,Ostinelli-Calgari e figli,1711,2016-04-10,Undisputed
22316,Gianmarco Pizziol,Alfieri-Vespa s.r.l.,1139,2013-09-26,Disputed
22317,Enzo Piccinni,"Dallara, Puglisi e Mazzi s.r.l.",1597,2021-05-04,Disputed
22318,Daria Donarelli,Notarbartolo SPA,1862,2014-02-02,Disputed
22319,Filippa Barcaccia,Mocenigo-Spanevello s.r.l.,1113,2013-12-26,Undisputed
22320,Greca Battelli,Ravaglioli s.r.l.,1051,2012-10-26,Undisputed
22321,Aldo Leoncavallo,Busoni Group,1587,2018-09-10,Undisputed
22322,Ezio Solari,Nitti-Mazzi e figli,1255,2015-11-24,Undisputed
22323,Alessandro Ruffini,"Tremonti, Antonioni e Raurica Group",1957,2011-09-26,Undisputed
22324,Rosina Amato,Favata-Sibilia SPA,1823,2019-06-08,Undisputed
22325,Severino Coardi,Villadicani e figli,1175,2017-07-10,Disputed
22326,Monica Cignaroli,"Parpinel, Carli e Petruzzi Group",1110,2014-11-27,Disputed
22327,Stefano Magrassi,Borromeo s.r.l.,1681,2020-08-22,Undisputed
22328,Claudia Sauli,Rastelli s.r.l.,1637,2021-06-07,Disputed
22329,Pierina Pizzetti,"Branciforte, Viviani e Treccani e figli",1825,2012-02-21,Undisputed
22330,Benedetto Pausini,Tozzi SPA,1497,2013-01-10,Undisputed
22331,Bettina Dandolo,Alboni SPA,1201,2013-09-21,Undisputed
22332,Diana Brunelleschi,"Petruzzi, Rusticucci e Pacetti e figli",1623,2012-01-15,Disputed
22333,Giacobbe Camuccini,Biagi-Gualtieri s.r.l.,1194,2019-11-23,Undisputed
22334,Ludovico Papafava,Innocenti-Barillaro SPA,1874,2015-01-13,Disputed
22335,Liana Ferrabosco,Campanella s.r.l.,1374,2017-10-17,Undisputed
22336,Luciana Gadda,"Alonzi, Foletti e Bramante s.r.l.",1836,2013-11-22,Undisputed
22337,Martina Saraceno,"Gatto, Casellati e Sagese e figli",1476,2013-05-24,Undisputed
22338,Donatella Polani,"Barcaccia, Cicilia e Ricolfi e figli",1918,2015-05-14,Undisputed
22339,Annunziata Capecchi,Cafarchia Group,1636,2018-12-11,Undisputed
22340,Ronaldo Taliani,Bertoni s.r.l.,1861,2020-07-01,Disputed
22341,Giuseppe Farina,Vivaldi-Mancini e figli,1736,2018-04-20,Disputed
22342,Luca Sobrero,"Cimarosa, Murri e Giannini Group",1993,2021-08-08,Disputed
22343,Greca Schicchi,Gentili-Camilleri SPA,1484,2011-10-15,Disputed
22344,Angelo Carnera,Ossani-Mascagni s.r.l.,1643,2012-03-21,Disputed
22345,Lando Pratesi,"Tozzi, Biagi e Micheletti SPA",1221,2015-10-07,Disputed
22346,Bartolomeo Cignaroli,"Castellitto, Argentero e Staglieno Group",1107,2012-03-10,Undisputed
22347,Enrico Cattaneo,"Boito, Siffredi e Lanfranchi SPA",1860,2015-04-06,Disputed
22348,Leonardo Costalonga,Soffici e figli,1013,2014-03-08,Disputed
22349,Rosina Donà,Pacelli-Marini SPA,1483,2013-08-23,Disputed
22350,Mario Bonolis,Prada-Casaleggio Group,1381,2016-08-31,Disputed
22351,Ivo Stoppani,Bonomo-Castioni Group,1276,2021-03-20,Disputed
22352,Luciana Trotta,Scotto-Bettoni e figli,1772,2020-05-09,Disputed
22353,Flavia Scalera,"Caccianemico, Caruso e Draghi s.r.l.",1232,2017-08-18,Undisputed
22354,Ivo Interminelli,Trevisani-Viviani e figli,1324,2016-10-25,Undisputed
22355,Ugolino Siffredi,Mazzi SPA,1608,2021-05-08,Undisputed
22356,Alderano Depero,Bragadin-Lattuada e figli,1905,2011-12-22,Disputed
22357,Giuseppe Endrizzi,"Rosmini, Petrucelli e Ramazzotti Group",1612,2020-03-23,Undisputed
22358,Claudia Giulietti,Gianinazzi e figli,1209,2011-11-22,Undisputed
22359,Liberto Chiesa,"Sanudo, Virgilio e Paganini SPA",1554,2016-05-31,Undisputed
22360,Flora Cianciolo,Virgilio-Finetti SPA,1508,2016-09-20,Undisputed
22361,Rembrandt Pizzamano,Squarcione e figli,1648,2014-03-24,Undisputed
22362,Amleto Cignaroli,Turrini-Sgalambro Group,1633,2016-12-20,Disputed
22363,Sonia Bertoni,"Verdi, Gemito e Totino e figli",1517,2014-01-27,Undisputed
22364,Flora Casale,"Cheda, Trobbiani e Verri s.r.l.",1836,2020-08-09,Undisputed
22365,Marina Pisacane,"Treves, Leonardi e Gulotta SPA",1001,2016-02-17,Disputed
22366,Margherita Valmarana,Ziani-Nicoletti e figli,1813,2016-12-16,Undisputed
22367,Milo Fibonacci,Grossi e figli,1928,2014-04-18,Undisputed
22368,Donatella Zacchia,Camanni-Morosini s.r.l.,1219,2015-10-08,Disputed
22369,Annetta Villadicani,Faggiani-Pennetta Group,1024,2012-05-06,Undisputed
22370,Massimiliano Saragat,"Salgari, Maggioli e Bosio SPA",1574,2012-02-03,Undisputed
22371,Teresa Sanguineti,"Panzera, Troisi e Venier e figli",1345,2015-05-09,Undisputed
22372,Alphons Casale,"Busoni, Gianetti e Cafarchia SPA",1184,2013-09-30,Disputed
22373,Giacobbe Scarlatti,Caccianemico-Asmundo Group,1916,2013-08-13,Undisputed
22374,Baccio Trupiano,Nordio s.r.l.,1968,2012-11-03,Disputed
22375,Greca Donati,"Sraffa, Montecchi e Battaglia SPA",1023,2018-09-15,Undisputed
22376,Giuliana Bignardi,"Bonolis, Pavarotti e Lombardo e figli",1203,2017-12-24,Undisputed
22377,Massimiliano Redi,Pucci e figli,1740,2017-10-18,Undisputed
22378,Clelia Rossetti,"Delle, Boito e Biagiotti s.r.l.",1804,2014-12-18,Disputed
22379,Stella Dellucci,"Galilei, Chinnici e Boaga SPA",1350,2019-02-18,Disputed
22380,Antonello Nitto,"Paltrinieri, Renault e Cavalcanti e figli",1390,2019-07-11,Undisputed
22381,Nicoletta Giannuzzi,"Marcacci, Curci e Gualtieri s.r.l.",1247,2014-12-04,Disputed
22382,Giacobbe Donini,Ortolani-Garobbio s.r.l.,1208,2012-03-16,Disputed
22383,Serena Rossi,Antonini SPA,1108,2013-03-28,Disputed
22384,Eliana Trotta,Barsanti-Murialdo Group,1735,2013-06-03,Undisputed
22385,Eliana Scarfoglio,Chiappetta-Brugnaro e figli,1395,2015-03-01,Disputed
22386,Severino Littizzetto,Ciani-Luzi s.r.l.,1063,2017-04-22,Undisputed
22387,Melania Pellegrini,Alighieri-Salvemini SPA,1015,2020-11-26,Undisputed
22388,Enzio Zoppetti,"Falier, Carnera e Donini Group",1809,2015-02-02,Undisputed
22389,Martino Camuccini,"Bignami, Soranzo e Celentano s.r.l.",1196,2014-09-02,Undisputed
22390,Flora Depero,Colletti-Fabrizi s.r.l.,1532,2016-11-10,Undisputed
22391,Monica Raurica,Paltrinieri-Bevilacqua s.r.l.,1093,2012-10-19,Undisputed
22392,Lando Morrocco,"Duse, Valentino e Pedroni SPA",1049,2014-11-25,Undisputed
22393,Baccio Brunelleschi,"Chiaramonte, Satta e Jovinelli Group",1195,2019-06-18,Disputed
22394,Mario Pisacane,Aporti SPA,1813,2013-05-05,Undisputed
22395,Mario Aporti,"Tosto, Alighieri e Zoppetti e figli",1842,2015-05-02,Undisputed
22396,Giosuè Pausini,Giannelli-Alfonsi s.r.l.,1772,2015-11-28,Undisputed
22397,Severino Boiardo,Boccioni-Ammaniti SPA,1638,2015-01-16,Disputed
22398,Claudio Trebbi,Gradenigo-Borgia e figli,1945,2015-07-09,Undisputed
22399,Nedda Mascheroni,Grasso-Gilardoni SPA,1792,2013-01-09,Undisputed
22400,Ferdinando Sauro,Majorana-Quasimodo SPA,1896,2016-01-20,Disputed
22401,Bruno Giulietti,Verdone-Torlonia s.r.l.,1745,2016-05-15,Disputed
22402,Baccio Bragadin,Broggini-Gottardi s.r.l.,1462,2012-07-16,Undisputed
22403,Livia Brunelleschi,Caccioppoli-Cimini e figli,1116,2021-05-22,Undisputed
22404,Atenulf Celentano,"Spanevello, Pertini e Scamarcio Group",1088,2018-11-20,Undisputed
22405,Gemma Monicelli,Bosio e figli,1019,2018-04-15,Disputed
22406,Gianmarco Rossellini,Pagliaro Group,1454,2020-07-08,Disputed
22407,Cipriano Stoppani,Travaglia-Jovinelli e figli,1309,2015-03-06,Undisputed
22408,Mirco Pacelli,Ligorio s.r.l.,1727,2015-12-05,Disputed
22409,Cipriano Oscuro,"Angiolello, Cesaroni e Giammusso Group",1816,2018-07-19,Undisputed
22410,Sandro Paruta,"Seddio, Capone e Sagredo s.r.l.",1184,2020-05-26,Undisputed
22411,Girolamo Durante,"Ferrabosco, Tamburini e Carpaccio SPA",1810,2020-04-14,Undisputed
22412,Tonia Berrè,"Satriani, Amato e Antonelli SPA",1536,2014-02-26,Undisputed
22413,Giuliana Ughi,Serlupi s.r.l.,1639,2018-03-22,Disputed
22414,Liana Zoppetti,Tasca-Filippini s.r.l.,1616,2020-12-04,Undisputed
22415,Nicola Volta,Turati-Zacco SPA,1048,2012-05-31,Disputed
22416,Giosuè Pizzamano,"Torlonia, Aloisio e Tassoni SPA",1573,2017-05-25,Undisputed
22417,Martina Chiesa,Gangemi-Ossani SPA,1210,2021-06-29,Disputed
22418,Claudia Bodoni,Marinetti Group,1753,2017-12-02,Undisputed
22419,Isa Marrone,Toldo-Petrucelli Group,1196,2018-01-14,Undisputed
22420,Angelica Broggini,"Ungaretti, Chittolini e Vidoni e figli",1770,2014-10-08,Undisputed
22421,Liliana Rossetti,Bataglia e figli,1120,2018-02-18,Undisputed
22422,Filippa Ughi,"Borromini, Martinelli e Vergerio SPA",1840,2013-08-01,Undisputed
22423,Amleto Iannotti,Telesio s.r.l.,1472,2021-05-22,Undisputed
22424,Costantino Volta,"Zamengo, Luzi e Stein SPA",1479,2013-07-28,Disputed
22425,Nicoletta Camanni,Capone s.r.l.,1828,2012-07-23,Disputed
22426,Ernesto Zamengo,Gargallo s.r.l.,1694,2018-06-17,Disputed
22427,Ermanno Blasi,Contrafatto s.r.l.,1070,2018-03-05,Disputed
22428,Carmelo Battelli,Zanichelli SPA,1473,2019-04-13,Disputed
22429,Gianluigi Coardi,Ritacca s.r.l.,1814,2019-01-17,Undisputed
22430,Ruggiero Gadda,Piacentini s.r.l.,1829,2014-02-17,Undisputed
22431,Sophia Argurio,"Bova, Boezio e Ariasso s.r.l.",1172,2017-04-13,Disputed
22432,Mario Ferrabosco,Pacomio-Lippomano Group,1610,2015-01-22,Disputed
22433,Victoria Martucci,Paolini s.r.l.,1063,2017-06-06,Undisputed
22434,Martino Mercantini,Ritacca-Combi Group,1476,2017-04-21,Undisputed
22435,Aria Bodoni,"Sauro, Rizzo e Ammaniti Group",1156,2015-12-20,Disputed
22436,Mirco Sauli,Morosini Group,1051,2012-08-04,Disputed
22437,Tonia Solimena,Manacorda-Ravaglioli Group,1569,2015-05-01,Disputed
22438,Ruggiero Brunelleschi,Granatelli Group,1644,2012-07-14,Disputed
22439,Rosa Carnera,"Ossola, Romagnoli e Pertile Group",1051,2012-06-15,Undisputed
22440,Liana Cociarelli,Ossola-Chiappetta e figli,1350,2015-06-12,Disputed
22441,Romolo Boiardo,Ceci-Vanvitelli SPA,1042,2014-04-18,Undisputed
22442,Fernanda Bodoni,"Pietrangeli, Farina e Geraci e figli",1078,2016-11-02,Disputed
22443,Silvio Taliani,Vento s.r.l.,1872,2016-09-13,Undisputed
22444,Guglielmo Conte,Renault Group,1412,2019-04-21,Disputed
22445,Alessandra Bacosi,"Zetticci, Chiappetta e Bruscantini e figli",1232,2017-11-27,Disputed
22446,Gioachino Bodoni,Bertolucci SPA,1356,2015-08-30,Undisputed
22447,Diana Baglioni,"Pietrangeli, Farina e Geraci e figli",1865,2015-07-06,Undisputed
22448,Nina Dovara,"Tasca, Lucchesi e Maderna s.r.l.",1542,2017-04-03,Undisputed
22449,Ida Sagnelli,Draghi SPA,1951,2016-02-09,Undisputed
22450,Virginia Trotta,Paltrinieri Group,1330,2013-09-17,Disputed
22451,Costantino Galilei,Montanariello s.r.l.,1926,2013-05-29,Disputed
22452,Temistocle Caccioppoli,Goldstein-Lopresti Group,1057,2017-02-12,Undisputed
22453,Benedetto Sgalambro,Comeriato-Montanelli Group,1018,2019-02-24,Disputed
22454,Filippa Capecchi,Conti-Trupiano Group,1011,2013-08-06,Disputed
22455,Agostino Pausini,Conte-Orlando Group,1076,2018-09-06,Disputed
22456,Nino Milanesi,Asprucci s.r.l.,1315,2016-03-30,Disputed
22457,Flora Bragadin,Bonanno e figli,1440,2018-07-31,Undisputed
22458,Virginia Chittolini,"Borghese, Avogadro e Cabrini e figli",1456,2013-07-24,Undisputed
22459,Fabia Monduzzi,Luria-Squarcione e figli,1100,2014-08-22,Undisputed
22460,Serena Valmarana,"Ficino, Faugno e Giannini e figli",1420,2019-01-08,Disputed
22461,Costantino Farina,"Ungaretti, Chittolini e Vidoni e figli",1841,2018-05-02,Disputed
22462,Amanda Pietrangeli,Mazzanti-Iadanza e figli,1875,2018-06-04,Undisputed
22463,Aldo Greco,"Mercati, Cociarelli e Frescobaldi s.r.l.",1453,2018-02-04,Disputed
22464,Ottone Mantegazza,"Tremonti, Poerio e Malatesta Group",1512,2021-04-28,Undisputed
22465,Alberto Sandi,Bragadin-Lattuada e figli,1644,2020-11-26,Undisputed
22466,Costanzo Brunello,Mondadori-Filogamo s.r.l.,1069,2013-03-26,Disputed
22467,Nicoletta Liguori,"Piovani, Schicchi e Pavarotti SPA",1708,2019-11-12,Undisputed
22468,Melania Solimena,Gradenigo-Schiavone e figli,1515,2014-04-05,Disputed
22469,Eliana Schiaparelli,Bruno-Morellato Group,1809,2014-01-04,Disputed
22470,Gianna Pizzamano,Ricolfi-Bocelli e figli,1485,2019-04-09,Disputed
